Measure,Dependent Measure
324b4415-c142-43e0-a81b-4d0c2af2733d,8f1f737f-befb-4143-8d04-e413278d768d
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,ea729241-4e28-4ce6-a981-8ec421c42306
c6e8453d-9a5e-4272-9033-464c24540553,469845b8-12ea-4556-82be-055ed51c9ff6
8e151051-396b-4cc5-9e74-bc005f1db3cf,9bdf834f-ae2f-4fcb-83a3-ad4f2f8c1d34
b2629363-b2aa-415a-a2ff-355eaee4c1ec,0500c869-fb9f-4b28-9fb7-8e47d15ded88
d1b5db68-2789-4af8-80c7-119898f813be,b2094c1a-070b-4541-b4b6-159e1a24d9f6
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,349e8176-1ddd-4336-8a20-f03b4270c625
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,9f195f49-1dbd-4bdc-b6f3-b8b2afdb4236
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,c472a1a4-be18-45ec-9610-3d0f5f750216
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,26d8243c-fff5-4f62-badb-d088de017639
c6e8453d-9a5e-4272-9033-464c24540553,89f3fe34-d87d-4bff-80ed-a72b12c85ee5
8e151051-396b-4cc5-9e74-bc005f1db3cf,fbf675cd-d673-4d8a-b37a-9c2a505199c8
b2629363-b2aa-415a-a2ff-355eaee4c1ec,fa181bb0-c8e3-4c95-b146-0e9a29614250
d1b5db68-2789-4af8-80c7-119898f813be,cebf833c-dd84-4859-bc76-b154165d4109
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,b77942b0-ac7a-431c-b03b-2e44c1e5f4fe
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,0ea20ee2-4ce0-45a2-a3cb-9516a81dc870
26b68487-20e3-4b79-a0a4-cc5bd63f0e52,409fda37-a691-4ba7-b68e-3912a4472a79
2116c1fb-1d1c-4dde-afcf-171da2eab919,e7605ab5-0d74-441d-81e8-3ba0d4769018
4171ac9f-4c82-4c72-b687-ca8ebe8b1e3b,e7605ab5-0d74-441d-81e8-3ba0d4769018
b1ae84ef-1409-4d9f-a86e-2aca82912205,e7605ab5-0d74-441d-81e8-3ba0d4769018
e4699536-896c-4a73-b8e2-7b9d42bcbbcc,e7605ab5-0d74-441d-81e8-3ba0d4769018
b1f38250-da4a-4818-9ca6-77ece4399e75,e7605ab5-0d74-441d-81e8-3ba0d4769018
34225838-eff4-4541-a407-2ec0c0c29b21,e7605ab5-0d74-441d-81e8-3ba0d4769018
dd79aec1-4ae7-4251-b51b-8d1af4e8a961,e7605ab5-0d74-441d-81e8-3ba0d4769018
8bf4f0fe-f7b8-4d84-a09f-4f58cabe59d5,42495831-f556-4418-bf53-0c263a2e2d17
83042edc-5863-419e-813b-0f7cd5837ca0,42495831-f556-4418-bf53-0c263a2e2d17
991df2b1-5f79-4aa1-8781-782b2c1a1ada,42495831-f556-4418-bf53-0c263a2e2d17
55ba2b5f-8f24-47f1-a046-3ece3fb805c4,42495831-f556-4418-bf53-0c263a2e2d17
a7225115-5483-4d25-b595-18170061edd0,42495831-f556-4418-bf53-0c263a2e2d17
902cdc7d-db91-4a58-92d0-0d9a15883df3,42495831-f556-4418-bf53-0c263a2e2d17
c2ba4184-c0ed-4df6-8d64-9c40797f4e63,42495831-f556-4418-bf53-0c263a2e2d17
5d6dbb23-5dff-4cdb-ae97-812d600e521f,d57ac8e5-262a-405d-a0c8-7b4782a9a4cd
6ef150bf-fb78-4f28-809f-6a9ea9aa91c8,d57ac8e5-262a-405d-a0c8-7b4782a9a4cd
dea346d2-5706-485d-9b53-7f77aff89173,d57ac8e5-262a-405d-a0c8-7b4782a9a4cd
39ecbcb6-e4c1-4eee-a19b-c73553753101,d57ac8e5-262a-405d-a0c8-7b4782a9a4cd
737a5f52-9f75-451f-abc7-1c02b97d10b7,d57ac8e5-262a-405d-a0c8-7b4782a9a4cd
507773ed-54f0-47c1-9217-cf9d00a848a1,d57ac8e5-262a-405d-a0c8-7b4782a9a4cd
51905637-8a23-4eaf-ac32-55816554b3a4,d57ac8e5-262a-405d-a0c8-7b4782a9a4cd
253ceb1e-eea4-4ca6-b826-0f488ff1a3bb,26b68487-20e3-4b79-a0a4-cc5bd63f0e52
d1b5db68-2789-4af8-80c7-119898f813be,26b68487-20e3-4b79-a0a4-cc5bd63f0e52
6ba5a9cf-ea5c-4b4b-b56c-a26e540e4cf8,26b68487-20e3-4b79-a0a4-cc5bd63f0e52
34f751ea-0a26-44f9-a6bc-25155f34bb99,26b68487-20e3-4b79-a0a4-cc5bd63f0e52
b2629363-b2aa-415a-a2ff-355eaee4c1ec,26b68487-20e3-4b79-a0a4-cc5bd63f0e52
c6e8453d-9a5e-4272-9033-464c24540553,26b68487-20e3-4b79-a0a4-cc5bd63f0e52
8e151051-396b-4cc5-9e74-bc005f1db3cf,26b68487-20e3-4b79-a0a4-cc5bd63f0e52
1231e850-a132-4dae-ac52-d379d31346ce,200d10c0-c62d-4ba0-aed2-8401c8df1147
077353b5-c042-4191-90b3-982a3ce78cc1,200d10c0-c62d-4ba0-aed2-8401c8df1147
5ca00ddd-ed18-4ffa-b99d-022f8c7faaed,200d10c0-c62d-4ba0-aed2-8401c8df1147
79f7eee7-e819-48c6-b5ef-4ece6efe9453,200d10c0-c62d-4ba0-aed2-8401c8df1147
c5fef3cf-8c2b-4489-b7d5-46cab09678c7,200d10c0-c62d-4ba0-aed2-8401c8df1147
3d22e63d-a17c-40ec-a6d8-d175cf574eb8,200d10c0-c62d-4ba0-aed2-8401c8df1147
1f36b194-b59f-4531-9cae-2fbb7d5de822,200d10c0-c62d-4ba0-aed2-8401c8df1147
9612acc6-eae5-4829-8810-9f299cc6a7bd,a864208d-e126-49bb-a179-23a1d8e5a46d
e539e01c-b157-4cff-9649-fa59416c0607,a864208d-e126-49bb-a179-23a1d8e5a46d
15a672a7-55a3-446b-a5bb-017207bea146,a864208d-e126-49bb-a179-23a1d8e5a46d
01cf5e59-74e3-4bd2-8f69-db6c888071f7,a864208d-e126-49bb-a179-23a1d8e5a46d
5d34dd2a-7d97-4fbf-b4c7-ce147449def9,a864208d-e126-49bb-a179-23a1d8e5a46d
79b00988-492f-4828-b8ea-8c9bc121c203,a864208d-e126-49bb-a179-23a1d8e5a46d
903f841d-6425-4116-afc0-64d65e458556,a864208d-e126-49bb-a179-23a1d8e5a46d
628cfdc9-162a-4637-8ff7-e4a2c6ea2576,9fb547ab-7fce-4576-8b2e-93b391d9080f
e4390a57-996c-4cb9-81bc-f1c70b21a71b,9fb547ab-7fce-4576-8b2e-93b391d9080f
cc57504e-067e-45f7-9503-f380d1f9e193,a6aef5f0-3a3f-4003-96b6-7d771a240f16
e4390a57-996c-4cb9-81bc-f1c70b21a71b,a6aef5f0-3a3f-4003-96b6-7d771a240f16
cb2861f0-490e-470b-844c-0fd3bc7a3765,a8147d8d-f18c-4122-bb50-847c7c9ff307
e4390a57-996c-4cb9-81bc-f1c70b21a71b,a8147d8d-f18c-4122-bb50-847c7c9ff307
53f6bea4-c4a5-43d1-b8a3-4c7225c22463,da51484b-fcf3-44b6-96e4-148a3c65fc25
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,da51484b-fcf3-44b6-96e4-148a3c65fc25
f70a2dd4-8ae2-4021-a231-98f99016da4c,e4a71242-4be7-4484-adbd-c3040a7a8ea4
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,e4a71242-4be7-4484-adbd-c3040a7a8ea4
dfaeccfd-2ddd-4f7d-a9a2-491ad72837ce,2d73b42b-903f-4619-b157-b452543fefcf
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,2d73b42b-903f-4619-b157-b452543fefcf
1d7c076a-3c9b-48b6-97d3-d320bf3ff390,86da2396-98bf-44fb-84e5-0914aa7783b4
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,86da2396-98bf-44fb-84e5-0914aa7783b4
640644b1-ab05-4670-ad92-ae7fcd059ab2,bf3928b0-dd33-4bd9-8148-ae6a72285d58
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,bf3928b0-dd33-4bd9-8148-ae6a72285d58
f4fd9cd0-b9d9-4471-9d5a-ce3c0d8d4c88,12e1f499-717b-4267-bfe1-6bb7b9fb33c4
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,12e1f499-717b-4267-bfe1-6bb7b9fb33c4
e7c239cf-8994-4c68-8f95-e6ef8a77b542,8f5b5127-10df-471d-9d5f-5fd62d58e7c2
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,8f5b5127-10df-471d-9d5f-5fd62d58e7c2
60d7c2d6-c709-4a4d-a51e-c1d678f16cfc,adb98de7-616b-4d85-88a5-3a8202097e36
35a5a99b-6bb4-4c24-bce5-a2727a8610ca,adb98de7-616b-4d85-88a5-3a8202097e36
a734c4d8-2fd0-4420-8ff9-915a98256390,ca4e98d6-085a-4b24-9964-28bee295c5dc
3624e9cb-95f4-48d1-8353-9c73ff25085c,ca4e98d6-085a-4b24-9964-28bee295c5dc
b9e35e0e-295a-4df4-bc63-421d3b96dbca,572b5371-5991-492b-9b09-d6fc061244c3
43c1b867-d1bc-47ff-9d1d-9fa1e3d91de2,572b5371-5991-492b-9b09-d6fc061244c3
b3a454e8-cf81-45fd-aafc-c65ab18d2db0,77c30ec0-d1ee-41d5-a32a-40203841705c
b225cbe1-8203-494b-bd16-7e4f0029b686,77c30ec0-d1ee-41d5-a32a-40203841705c
ba5bff34-b579-40b8-b708-d7bed4f4a3d8,d4d4ac81-6533-42ab-9c30-2a743bb88c87
42af22b5-463e-4778-9933-f0867efe3357,d4d4ac81-6533-42ab-9c30-2a743bb88c87
75976e56-36c8-4f36-afd5-4ca364f783a4,74f3ada3-2a59-4c41-a899-92fed035a8d4
72afd404-cab4-4639-996c-a12dc8aa3130,4639fd87-d30b-499a-b18c-690d710c564d
9436d9bf-31ae-4eab-9c93-2ce71509870d,4639fd87-d30b-499a-b18c-690d710c564d
8a554161-f0b0-4959-9226-e42b03e0323f,e5b83631-cc4b-41e1-adce-24afa7bb5b90
a734c4d8-2fd0-4420-8ff9-915a98256390,c47117b5-8f1c-4f23-bc03-096eeb74571d
dbc450a8-8ec9-407d-85a5-034cf95b174e,f522e770-5b39-45f4-aa8d-e0fe0d3e3973
b3a454e8-cf81-45fd-aafc-c65ab18d2db0,4e358bf4-957e-4504-a45a-94e4e084b0c4
145cacea-a3bb-41c9-85ea-b80aaad930f0,90b5bf53-179f-4d25-aaae-877e7add0794
4248cbcc-50ad-4669-83b3-a307ed0044e8,685bbd0c-e00d-47eb-98ac-9971bef973b5
ec4eac32-892d-4fd3-b1d7-adeacba9252b,5ab7de3b-1cbd-4df6-ae1f-d0a51f45bff4
b9e35e0e-295a-4df4-bc63-421d3b96dbca,339814e9-42a1-442c-8b63-e3253905a3af
d89d279c-0500-42f9-b148-bdbb6473b7be,7a4659ec-0bc2-40ff-9a7b-a503112e58fd
8d3e72cb-3a34-44ff-be17-47d3673d53f1,fb98440e-0e17-4cb8-a1bf-36abb8b649a0
75976e56-36c8-4f36-afd5-4ca364f783a4,d3296056-5660-4e6d-82e5-18721b41144c
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,d3296056-5660-4e6d-82e5-18721b41144c
d89d279c-0500-42f9-b148-bdbb6473b7be,99b31a78-6923-4fb8-85a5-cda9a09516fd
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,99b31a78-6923-4fb8-85a5-cda9a09516fd
80f13473-7d72-40cc-adc8-afa408d8c10c,a5a2dc9a-05bc-4ebc-ae99-f8e2fb49c920
5612f18a-37bb-4a56-aaae-f6867a7ff96d,6391b281-4933-4967-941a-5fd4b40499ed
9436d9bf-31ae-4eab-9c93-2ce71509870d,6391b281-4933-4967-941a-5fd4b40499ed
8d3e72cb-3a34-44ff-be17-47d3673d53f1,c67f56fb-568f-40b5-b42a-b4071875c79a
9436d9bf-31ae-4eab-9c93-2ce71509870d,c67f56fb-568f-40b5-b42a-b4071875c79a
145cacea-a3bb-41c9-85ea-b80aaad930f0,29bae32b-d5c3-4861-a605-e39297059af6
9436d9bf-31ae-4eab-9c93-2ce71509870d,29bae32b-d5c3-4861-a605-e39297059af6
3230a5c9-0b5a-409a-be4a-73e9646d93af,290301f1-7a67-43c2-b8ca-49055be4c833
9436d9bf-31ae-4eab-9c93-2ce71509870d,290301f1-7a67-43c2-b8ca-49055be4c833
6473800e-8e49-46de-8a03-23b9f0a5a01d,3b0b8b08-99a7-4573-88c6-b9c01b2debc6
9436d9bf-31ae-4eab-9c93-2ce71509870d,3b0b8b08-99a7-4573-88c6-b9c01b2debc6
8a554161-f0b0-4959-9226-e42b03e0323f,b92df4c3-bc69-482c-a1be-2976ef37add9
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,b92df4c3-bc69-482c-a1be-2976ef37add9
5f8d8073-58dc-4897-b37d-b5fdb405fbfa,b36853c2-cdf0-4533-95c8-1db047d22fb4
9436d9bf-31ae-4eab-9c93-2ce71509870d,b36853c2-cdf0-4533-95c8-1db047d22fb4
b9e35e0e-295a-4df4-bc63-421d3b96dbca,697f3289-a245-46da-a2a4-4423463e8a31
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,697f3289-a245-46da-a2a4-4423463e8a31
e8814dda-52bd-4771-b0c8-b5819f294fbb,1c2ecadf-04bc-4c77-b2c3-58e8038dc09b
9436d9bf-31ae-4eab-9c93-2ce71509870d,1c2ecadf-04bc-4c77-b2c3-58e8038dc09b
b3a454e8-cf81-45fd-aafc-c65ab18d2db0,1fabf32e-70c7-4bd0-9fed-f88a1a7a79c4
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,1fabf32e-70c7-4bd0-9fed-f88a1a7a79c4
a3222db3-e060-4500-9998-90489b39733e,5a719c28-5116-489c-8f62-6034cf5d9e4d
9436d9bf-31ae-4eab-9c93-2ce71509870d,5a719c28-5116-489c-8f62-6034cf5d9e4d
dbc450a8-8ec9-407d-85a5-034cf95b174e,4275339e-7934-4af2-9ac2-fd4db894dc06
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,4275339e-7934-4af2-9ac2-fd4db894dc06
07023bc2-8000-48df-92d7-39d2436221af,192fa1c2-8a5b-4b39-ba0a-dbb9c3ddce45
6b4dad4e-263f-4134-8293-e1883774d4c1,94d82ade-8c78-48f5-b89d-688de46331fe
a734c4d8-2fd0-4420-8ff9-915a98256390,0a36e2bc-764c-4bcf-a155-357058875c64
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,0a36e2bc-764c-4bcf-a155-357058875c64
41bf32cf-3a50-4277-a655-28c5248881c9,a91420e9-4bad-4b16-aacc-d6e931ad3a91
4248cbcc-50ad-4669-83b3-a307ed0044e8,a0c313c4-2fe9-47aa-9e26-784739f4670e
9bc4f6a9-83e7-4cd9-8e86-88ad52e4dfa9,a0c313c4-2fe9-47aa-9e26-784739f4670e
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,6ea29907-0c51-4395-b45e-8e7bc4024af3
4bb4afdb-208a-436b-b733-3bc15bae6cd8,6ea29907-0c51-4395-b45e-8e7bc4024af3
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,6ea29907-0c51-4395-b45e-8e7bc4024af3
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,6ea29907-0c51-4395-b45e-8e7bc4024af3
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,6ea29907-0c51-4395-b45e-8e7bc4024af3
fddadbb5-db61-4706-a8a8-06d180be9c84,6ea29907-0c51-4395-b45e-8e7bc4024af3
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,6ea29907-0c51-4395-b45e-8e7bc4024af3
acf6e32f-df4f-4686-b874-45b376f40b41,6ea29907-0c51-4395-b45e-8e7bc4024af3
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,6ea29907-0c51-4395-b45e-8e7bc4024af3
713119c6-4def-4f2b-9e25-69338c1864e4,6ea29907-0c51-4395-b45e-8e7bc4024af3
dcdffadc-0627-4f11-b537-4d32630229f3,6ea29907-0c51-4395-b45e-8e7bc4024af3
4752677f-07fc-4458-b630-9fc0f74ed6c7,6ea29907-0c51-4395-b45e-8e7bc4024af3
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,f76bdd53-0ec7-43eb-a50f-03085dc63885
9f08cec5-4df5-4610-9858-9549cb3e1e3f,f76bdd53-0ec7-43eb-a50f-03085dc63885
4bb4afdb-208a-436b-b733-3bc15bae6cd8,59174d7a-ab23-47ba-b64f-9c6fa89a8fbd
9f08cec5-4df5-4610-9858-9549cb3e1e3f,59174d7a-ab23-47ba-b64f-9c6fa89a8fbd
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,6aa738ab-b2d6-4b4f-9f0d-e5f17203346a
9f08cec5-4df5-4610-9858-9549cb3e1e3f,6aa738ab-b2d6-4b4f-9f0d-e5f17203346a
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,8071347b-bbd1-437b-966a-896933ac660e
9f08cec5-4df5-4610-9858-9549cb3e1e3f,8071347b-bbd1-437b-966a-896933ac660e
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,6e4a455a-b717-4fdf-83b7-f83e5f66464a
9f08cec5-4df5-4610-9858-9549cb3e1e3f,6e4a455a-b717-4fdf-83b7-f83e5f66464a
fddadbb5-db61-4706-a8a8-06d180be9c84,5a0db1ce-bdcd-423e-ae8c-4562dbdf0fa8
9f08cec5-4df5-4610-9858-9549cb3e1e3f,5a0db1ce-bdcd-423e-ae8c-4562dbdf0fa8
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,173f1db1-a24e-4e91-989b-6686c64a8656
9f08cec5-4df5-4610-9858-9549cb3e1e3f,173f1db1-a24e-4e91-989b-6686c64a8656
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,ec996f30-4c53-4da4-b84b-7492ff5377ee
9f08cec5-4df5-4610-9858-9549cb3e1e3f,ec996f30-4c53-4da4-b84b-7492ff5377ee
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,217513f3-c6cb-4f6f-81e2-685ce1f5ae60
9f08cec5-4df5-4610-9858-9549cb3e1e3f,217513f3-c6cb-4f6f-81e2-685ce1f5ae60
713119c6-4def-4f2b-9e25-69338c1864e4,4e9199fe-40f8-492e-9b11-cf99f3655fef
9f08cec5-4df5-4610-9858-9549cb3e1e3f,4e9199fe-40f8-492e-9b11-cf99f3655fef
4752677f-07fc-4458-b630-9fc0f74ed6c7,3ef65938-23d9-4c6c-b335-3466514f6de2
9f08cec5-4df5-4610-9858-9549cb3e1e3f,3ef65938-23d9-4c6c-b335-3466514f6de2
0305f6a2-ffeb-43d2-acf4-134460783e2a,d154c95b-12f0-4804-a053-66cda38ed10e
92dd2d4f-42c2-46a1-b217-19e285be5410,d154c95b-12f0-4804-a053-66cda38ed10e
f76bdd53-0ec7-43eb-a50f-03085dc63885,531732cf-29bc-440d-9b76-c5dc6cbbf46c
59174d7a-ab23-47ba-b64f-9c6fa89a8fbd,531732cf-29bc-440d-9b76-c5dc6cbbf46c
6aa738ab-b2d6-4b4f-9f0d-e5f17203346a,531732cf-29bc-440d-9b76-c5dc6cbbf46c
8071347b-bbd1-437b-966a-896933ac660e,531732cf-29bc-440d-9b76-c5dc6cbbf46c
6e4a455a-b717-4fdf-83b7-f83e5f66464a,531732cf-29bc-440d-9b76-c5dc6cbbf46c
5a0db1ce-bdcd-423e-ae8c-4562dbdf0fa8,531732cf-29bc-440d-9b76-c5dc6cbbf46c
173f1db1-a24e-4e91-989b-6686c64a8656,531732cf-29bc-440d-9b76-c5dc6cbbf46c
ec996f30-4c53-4da4-b84b-7492ff5377ee,531732cf-29bc-440d-9b76-c5dc6cbbf46c
217513f3-c6cb-4f6f-81e2-685ce1f5ae60,531732cf-29bc-440d-9b76-c5dc6cbbf46c
4e9199fe-40f8-492e-9b11-cf99f3655fef,531732cf-29bc-440d-9b76-c5dc6cbbf46c
3ef65938-23d9-4c6c-b335-3466514f6de2,531732cf-29bc-440d-9b76-c5dc6cbbf46c
d154c95b-12f0-4804-a053-66cda38ed10e,531732cf-29bc-440d-9b76-c5dc6cbbf46c
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,dd4db91b-b95e-45cf-a389-adaae7095bdd
4bb4afdb-208a-436b-b733-3bc15bae6cd8,dd4db91b-b95e-45cf-a389-adaae7095bdd
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,dd4db91b-b95e-45cf-a389-adaae7095bdd
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,dd4db91b-b95e-45cf-a389-adaae7095bdd
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,dd4db91b-b95e-45cf-a389-adaae7095bdd
fddadbb5-db61-4706-a8a8-06d180be9c84,dd4db91b-b95e-45cf-a389-adaae7095bdd
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,dd4db91b-b95e-45cf-a389-adaae7095bdd
acf6e32f-df4f-4686-b874-45b376f40b41,dd4db91b-b95e-45cf-a389-adaae7095bdd
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,dd4db91b-b95e-45cf-a389-adaae7095bdd
713119c6-4def-4f2b-9e25-69338c1864e4,dd4db91b-b95e-45cf-a389-adaae7095bdd
4752677f-07fc-4458-b630-9fc0f74ed6c7,dd4db91b-b95e-45cf-a389-adaae7095bdd
dcdffadc-0627-4f11-b537-4d32630229f3,dd4db91b-b95e-45cf-a389-adaae7095bdd
0305f6a2-ffeb-43d2-acf4-134460783e2a,dd4db91b-b95e-45cf-a389-adaae7095bdd
2e34cfa8-115d-403a-9440-f35b2ba6c0fd,dcdffadc-0627-4f11-b537-4d32630229f3
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,dcdffadc-0627-4f11-b537-4d32630229f3
4bb4afdb-208a-436b-b733-3bc15bae6cd8,dcdffadc-0627-4f11-b537-4d32630229f3
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,dcdffadc-0627-4f11-b537-4d32630229f3
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,dcdffadc-0627-4f11-b537-4d32630229f3
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,dcdffadc-0627-4f11-b537-4d32630229f3
fddadbb5-db61-4706-a8a8-06d180be9c84,dcdffadc-0627-4f11-b537-4d32630229f3
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,dcdffadc-0627-4f11-b537-4d32630229f3
acf6e32f-df4f-4686-b874-45b376f40b41,dcdffadc-0627-4f11-b537-4d32630229f3
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,dcdffadc-0627-4f11-b537-4d32630229f3
713119c6-4def-4f2b-9e25-69338c1864e4,dcdffadc-0627-4f11-b537-4d32630229f3
4752677f-07fc-4458-b630-9fc0f74ed6c7,dcdffadc-0627-4f11-b537-4d32630229f3
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,1bf814b2-d892-4e8d-9bbc-f2bb5d46c1b5
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,0c3b38e5-ef06-415c-a9a1-600c65e98a87
4bb4afdb-208a-436b-b733-3bc15bae6cd8,efac7e1a-6176-4ad9-b1bb-630efb5cee6f
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,35ac3fe9-3cbd-40b2-aafb-dc943e30c432
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,617dc8e9-a442-4520-a548-f21d8a1bcc5a
fddadbb5-db61-4706-a8a8-06d180be9c84,fe2c3b37-3b46-44ef-923c-878424df3cab
acf6e32f-df4f-4686-b874-45b376f40b41,28cf4fb3-84a3-47af-a480-f6d5bf61eb4e
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,d577ac1b-620c-4cc4-bc2e-8e74bd2e8789
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,f24078be-c62a-4d7b-be3c-85c0e48498a5
713119c6-4def-4f2b-9e25-69338c1864e4,41380739-fbee-47d0-8cba-7de05d808c71
4752677f-07fc-4458-b630-9fc0f74ed6c7,d4cf2466-b7f5-4537-a016-fd234fa0f6d4
0305f6a2-ffeb-43d2-acf4-134460783e2a,e844570e-4a6d-4177-bac2-450ec50f3c3b
db5764aa-e4e9-4f2d-ad15-dd671056ea67,18336134-d303-4c95-a2fe-18c2a5e3994f
12a21b0a-3ff5-4d58-bb8c-bfd0eb8519b9,18336134-d303-4c95-a2fe-18c2a5e3994f
4bb4afdb-208a-436b-b733-3bc15bae6cd8,3ac3e1ef-7e93-4b02-b2f5-b2b2559b74df
dd461c34-a9b4-484a-93e8-b2f2dee9fd61,edc10bcf-bc1f-4f28-9d65-c155c9a971d3
35fd9a8b-c5e9-4335-a5f6-6a71d38c9308,54368aa3-0a9c-4e82-8327-51182e8b804c
c33e28a6-8c90-4ac5-b9ac-b5defa8043d1,16a0730e-eab3-43e1-a2c5-0c65317ce03a
fddadbb5-db61-4706-a8a8-06d180be9c84,53ec41e1-7f5f-4bb8-9771-73b1a979b466
b2cdd6a6-5fe4-48dc-9d13-bc85779ae975,42b3b354-bf9b-4952-a68b-73a84ac08ead
acf6e32f-df4f-4686-b874-45b376f40b41,fdf4ebe4-974b-4e66-9591-4482c8529a45
284e6495-ff2c-48c5-ba1f-ec9e9d937d09,c7850b7f-556a-42fe-80ec-2dd9737eda9b
713119c6-4def-4f2b-9e25-69338c1864e4,9a67edf4-a6fc-4eaf-8b29-a94449a4f0af
4752677f-07fc-4458-b630-9fc0f74ed6c7,efd79c24-5a86-415b-9db2-14bd9115b8ab
0305f6a2-ffeb-43d2-acf4-134460783e2a,9d5c32f4-b6ab-4b2b-a84c-76634fc1f8f2
18336134-d303-4c95-a2fe-18c2a5e3994f,149941cc-6e13-40fb-a437-78d616794109
1bf814b2-d892-4e8d-9bbc-f2bb5d46c1b5,149941cc-6e13-40fb-a437-78d616794109
3ac3e1ef-7e93-4b02-b2f5-b2b2559b74df,cd55087d-a052-4e52-b7e1-47972c388e0a
efac7e1a-6176-4ad9-b1bb-630efb5cee6f,cd55087d-a052-4e52-b7e1-47972c388e0a
c7850b7f-556a-42fe-80ec-2dd9737eda9b,1de8459b-37ab-4a00-a14e-d9a64594a07c
f24078be-c62a-4d7b-be3c-85c0e48498a5,1de8459b-37ab-4a00-a14e-d9a64594a07c
42b3b354-bf9b-4952-a68b-73a84ac08ead,c14f71a1-11e5-4f4e-9707-e73cc8e88d7f
d577ac1b-620c-4cc4-bc2e-8e74bd2e8789,c14f71a1-11e5-4f4e-9707-e73cc8e88d7f
efd79c24-5a86-415b-9db2-14bd9115b8ab,ca75d5a5-c0a3-4844-be12-6356ec56baa4
d4cf2466-b7f5-4537-a016-fd234fa0f6d4,ca75d5a5-c0a3-4844-be12-6356ec56baa4
fdf4ebe4-974b-4e66-9591-4482c8529a45,a6fb0f1f-afc4-4001-8e98-550e65fba16a
28cf4fb3-84a3-47af-a480-f6d5bf61eb4e,a6fb0f1f-afc4-4001-8e98-550e65fba16a
54368aa3-0a9c-4e82-8327-51182e8b804c,b7382711-a13c-4625-a274-88b98e1153a0
35ac3fe9-3cbd-40b2-aafb-dc943e30c432,b7382711-a13c-4625-a274-88b98e1153a0
edc10bcf-bc1f-4f28-9d65-c155c9a971d3,58ea0927-2b32-49e9-8041-f2df0823d7ea
0c3b38e5-ef06-415c-a9a1-600c65e98a87,58ea0927-2b32-49e9-8041-f2df0823d7ea
9a67edf4-a6fc-4eaf-8b29-a94449a4f0af,86e5d4a7-5e9b-4087-8633-17112ecba127
41380739-fbee-47d0-8cba-7de05d808c71,86e5d4a7-5e9b-4087-8633-17112ecba127
